======================
Proton: 1637264280 experimental-6.3-20211118
SteamGameId: 1217060
Command: ['/home/neuropain/.local/share/Steam/steamapps/common/Gunfire Reborn/Gunfire Reborn.exe', '-nolog']
Options: {'forcelgadd'}
depot: 0.20211014.30
pressure-vessel: 0.20210906.2
scripts: v0.20210917.0-0-g1cf127d
soldier: 0.20211013.0 soldier 0.20211013.0
Kernel: Linux 5.15.2-2-MANJARO #1 SMP PREEMPT Sat Nov 13 19:25:38 UTC 2021 x86_64
======================
fsync: up and running.
wine: RLIMIT_NICE is <= 20, unable to use setpriority safely
2148.456:010c:012c:warn:seh:dispatch_exception Thread 012c renamed to "Job.Worker 1"
2148.456:010c:012c:trace:seh:call_vectored_handlers calling handler at 000000007B00C690 code=406d1388 flags=0
2148.456:010c:012c:trace:seh:call_vectored_handlers handler at 000000007B00C690 returned 0
2148.456:010c:012c:trace:seh:RtlVirtualUnwind type 1 rip 000000007B01239E rsp 000000000D66FC00
2148.456:010c:012c:trace:seh:dump_unwind_info **** func 12350-123d7
2148.456:010c:012c:trace:seh:dump_unwind_info unwind info at 000000007B0A6480 flags 0 prolog 0x11 bytes function 000000007B012350-000000007B0123D7
2148.456:010c:0130:trace:seh:dispatch_exception code=406d1388 flags=0 addr=000000007B01239E ip=000000007B01239E tid=0130
2148.456:010c:012c:trace:seh:dump_unwind_info     0x11: subq $0xc8,%rsp
2148.456:010c:0134:trace:seh:dispatch_exception code=406d1388 flags=0 addr=000000007B01239E ip=000000007B01239E tid=0134
2148.456:010c:0130:trace:seh:dispatch_exception  info[0]=0000000000001000
2148.456:010c:012c:trace:seh:dump_unwind_info     0xa: pushq %rsi
2148.456:010c:0134:trace:seh:dispatch_exception  info[0]=0000000000001000
2148.456:010c:0130:trace:seh:dispatch_exception  info[1]=000000000169dd60
2148.456:010c:012c:trace:seh:dump_unwind_info     0x9: pushq %rdi
2148.456:010c:0134:trace:seh:dispatch_exception  info[1]=000000000169ddb8
2148.456:010c:0130:trace:seh:dispatch_exception  info[2]=0000000000000130
2148.456:010c:012c:trace:seh:RtlVirtualUnwind type 1 rip 000000018087340A rsp 000000000D66FCE0
2148.456:010c:0134:trace:seh:dispatch_exception  info[2]=0000000000000134
2148.456:010c:0130:warn:seh:dispatch_exception Thread 0130 renamed to "Job.Worker 2"
2148.456:010c:012c:trace:seh:dump_unwind_info **** func 8733c0-873411
2148.456:010c:0134:warn:seh:dispatch_exception Thread 0134 renamed to "Job.Worker 3"
2148.456:010c:0130:trace:seh:call_vectored_handlers calling handler at 000000007B00C690 code=406d1388 flags=0
2148.456:010c:012c:trace:seh:dump_unwind_info unwind info at 000000018148511C flags 1 prolog 0x4 bytes function 00000001808733C0-0000000180873411
2148.456:010c:0134:trace:seh:call_vectored_handlers calling handler at 000000007B00C690 code=406d1388 flags=0
2148.456:010c:0130:trace:seh:call_vectored_handlers handler at 000000007B00C690 returned 0
2148.456:010c:012c:trace:seh:dump_unwind_info     0x4: subq $0x48,%rsp
2148.456:010c:0134:trace:seh:call_vectored_handlers handler at 000000007B00C690 returned 0
2148.456:010c:0130:trace:seh:RtlVirtualUnwind type 1 rip 000000007B01239E rsp 000000000D77FC00
2148.456:010c:012c:trace:seh:dump_unwind_info     handler 00000001811B802C data at 0000000181485128
2148.456:010c:0134:trace:seh:RtlVirtualUnwind type 1 rip 000000007B01239E rsp 000000000E15FC00
2148.456:010c:0130:trace:seh:dump_unwind_info **** func 12350-123d7
2148.456:010c:012c:trace:seh:call_handler calling handler 00000001811B802C (rec=000000000D66FC20, frame=000000000D66FCE0 context=000000000D66F140, dispatch=000000000D66F010)
2148.456:010c:0134:trace:seh:dump_unwind_info **** func 12350-123d7
2148.456:010c:0130:trace:seh:dump_unwind_info unwind info at 000000007B0A6480 flags 0 prolog 0x11 bytes function 000000007B012350-000000007B0123D7
2148.456:010c:012c:trace:seh:RtlUnwindEx code=406d1388 flags=2 end_frame=000000000D66FCE0 target_ip=000000018087340C rip=000000007bc5ad9d
2148.456:010c:0134:trace:seh:dump_unwind_info unwind info at 000000007B0A6480 flags 0 prolog 0x11 bytes function 000000007B012350-000000007B0123D7
2148.456:010c:0130:trace:seh:dump_unwind_info     0x11: subq $0xc8,%rsp
2148.456:010c:012c:trace:seh:RtlUnwindEx  info[0]=0000000000001000
2148.456:010c:0134:trace:seh:dump_unwind_info     0x11: subq $0xc8,%rsp
2148.456:010c:0130:trace:seh:dump_unwind_info     0xa: pushq %rsi
2148.456:010c:012c:trace:seh:RtlUnwindEx  info[1]=000000000169dd08
2148.456:010c:0134:trace:seh:dump_unwind_info     0xa: pushq %rsi
2148.456:010c:0130:trace:seh:dump_unwind_info     0x9: pushq %rdi
2148.456:010c:012c:trace:seh:RtlUnwindEx  info[2]=000000000000012c
2148.456:010c:0134:trace:seh:dump_unwind_info     0x9: pushq %rdi
2148.456:010c:0130:trace:seh:RtlVirtualUnwind type 1 rip 000000018087340A rsp 000000000D77FCE0
2148.456:010c:012c:trace:seh:RtlUnwindEx  rax=000000003fe40000 rbx=000000000d66fea0 rcx=000000000d66f140 rdx=000000008087340c
2148.456:010c:0134:trace:seh:RtlVirtualUnwind type 1 rip 000000018087340A rsp 000000000E15FCE0
2148.456:010c:0130:trace:seh:dump_unwind_info **** func 8733c0-873411
2148.456:010c:012c:trace:seh:RtlUnwindEx  rsi=000000000d66e9e0 rdi=0000000000000000 rbp=000000000d66fc20 rsp=000000000d66e870
2148.456:010c:0134:trace:seh:dump_unwind_info **** func 8733c0-873411
2148.456:010c:0130:trace:seh:dump_unwind_info unwind info at 000000018148511C flags 1 prolog 0x4 bytes function 00000001808733C0-0000000180873411
2148.456:010c:012c:trace:seh:RtlUnwindEx   r8=000000000d66fc20  r9=00000000406d1388 r10=000000000d66ec02 r11=0000000000000293
2148.456:010c:0134:trace:seh:dump_unwind_info unwind info at 000000018148511C flags 1 prolog 0x4 bytes function 00000001808733C0-0000000180873411
2148.456:010c:0130:trace:seh:dump_unwind_info     0x4: subq $0x48,%rsp
2148.456:010c:012c:trace:seh:RtlUnwindEx  r12=000000000d66fc20 r13=000000000d66f140 r14=000000000d66fce0 r15=000000000d66f010
2148.457:010c:0134:trace:seh:dump_unwind_info     0x4: subq $0x48,%rsp
2148.457:010c:0130:trace:seh:dump_unwind_info     handler 00000001811B802C data at 0000000181485128
2148.457:010c:012c:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC5AD9D rsp 000000000D66E870
2148.457:010c:0134:trace:seh:dump_unwind_info     handler 00000001811B802C data at 0000000181485128
2148.457:010c:0130:trace:seh:call_handler calling handler 00000001811B802C (rec=000000000D77FC20, frame=000000000D77FCE0 context=000000000D77F140, dispatch=000000000D77F010)
2148.457:010c:0138:trace:seh:dispatch_exception code=406d1388 flags=0 addr=000000007B01239E ip=000000007B01239E tid=0138
2148.457:010c:012c:trace:seh:dump_unwind_info **** func 5ad50-5b496
2148.457:010c:0134:trace:seh:call_handler calling handler 00000001811B802C (rec=000000000E15FC20, frame=000000000E15FCE0 context=000000000E15F140, dispatch=000000000E15F010)
2148.457:010c:0130:trace:seh:RtlUnwindEx code=406d1388 flags=2 end_frame=000000000D77FCE0 target_ip=000000018087340C rip=000000007bc5ad9d
2148.457:010c:0138:trace:seh:dispatch_exception  info[0]=0000000000001000
2148.457:010c:012c:trace:seh:dump_unwind_info unwind info at 000000007BC839B4 flags 0 prolog 0x13 bytes function 000000007BC5AD50-000000007BC5B496
2148.457:010c:0134:trace:seh:RtlUnwindEx code=406d1388 flags=2 end_frame=000000000E15FCE0 target_ip=000000018087340C rip=000000007bc5ad9d
2148.457:010c:0130:trace:seh:RtlUnwindEx  info[0]=0000000000001000
2148.457:010c:0138:trace:seh:dispatch_exception  info[1]=000000000169de10
2148.457:010c:012c:trace:seh:dump_unwind_info     0x13: subq $0x648,%rsp
2148.457:010c:0134:trace:seh:RtlUnwindEx  info[0]=0000000000001000
2148.457:010c:0130:trace:seh:RtlUnwindEx  info[1]=000000000169dd60
2148.457:010c:0138:trace:seh:dispatch_exception  info[2]=0000000000000138
2148.457:010c:012c:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0134:trace:seh:RtlUnwindEx  info[1]=000000000169ddb8
2148.457:010c:0130:trace:seh:RtlUnwindEx  info[2]=0000000000000130
2148.457:010c:0138:warn:seh:dispatch_exception Thread 0138 renamed to "Job.Worker 4"
2148.457:010c:012c:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0134:trace:seh:RtlUnwindEx  info[2]=0000000000000134
2148.457:010c:0130:trace:seh:RtlUnwindEx  rax=000000003fe50000 rbx=000000000d77fea0 rcx=000000000d77f140 rdx=000000008087340c
2148.457:010c:0140:trace:seh:dispatch_exception code=406d1388 flags=0 addr=000000007B01239E ip=000000007B01239E tid=0140
2148.457:010c:0138:trace:seh:call_vectored_handlers calling handler at 000000007B00C690 code=406d1388 flags=0
2148.457:010c:012c:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0134:trace:seh:RtlUnwindEx  rax=000000003fe60000 rbx=000000000e15fea0 rcx=000000000e15f140 rdx=000000008087340c
2148.457:010c:0130:trace:seh:RtlUnwindEx  rsi=000000000d77e9e0 rdi=0000000000000000 rbp=000000000d77fc20 rsp=000000000d77e870
2148.457:010c:0140:trace:seh:dispatch_exception  info[0]=0000000000001000
2148.457:010c:0138:trace:seh:call_vectored_handlers handler at 000000007B00C690 returned 0
2148.457:010c:012c:trace:seh:dump_unwind_info     0x9: pushq %rbp
2148.457:010c:0134:trace:seh:RtlUnwindEx  rsi=000000000e15e9e0 rdi=0000000000000000 rbp=000000000e15fc20 rsp=000000000e15e870
2148.457:010c:0130:trace:seh:RtlUnwindEx   r8=000000000d77fc20  r9=00000000406d1388 r10=000000000d77ec02 r11=0000000000000293
2148.457:010c:0140:trace:seh:dispatch_exception  info[1]=000000000169dec0
2148.457:010c:0138:trace:seh:RtlVirtualUnwind type 1 rip 000000007B01239E rsp 000000000E26FC00
2148.457:010c:012c:trace:seh:dump_unwind_info     0x8: pushq %r12
2148.457:010c:0134:trace:seh:RtlUnwindEx   r8=000000000e15fc20  r9=00000000406d1388 r10=000000000e15ec02 r11=0000000000000293
2148.457:010c:0130:trace:seh:RtlUnwindEx  r12=000000000d77fc20 r13=000000000d77f140 r14=000000000d77fce0 r15=000000000d77f010
2148.457:010c:0140:trace:seh:dispatch_exception  info[2]=0000000000000140
2148.457:010c:0138:trace:seh:dump_unwind_info **** func 12350-123d7
2148.457:010c:012c:trace:seh:dump_unwind_info     0x6: pushq %r13
2148.457:010c:0134:trace:seh:RtlUnwindEx  r12=000000000e15fc20 r13=000000000e15f140 r14=000000000e15fce0 r15=000000000e15f010
2148.457:010c:0130:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC5AD9D rsp 000000000D77E870
2148.457:010c:0140:warn:seh:dispatch_exception Thread 0140 renamed to "Job.Worker 6"
2148.457:010c:0138:trace:seh:dump_unwind_info unwind info at 000000007B0A6480 flags 0 prolog 0x11 bytes function 000000007B012350-000000007B0123D7
2148.457:010c:012c:trace:seh:dump_unwind_info     0x4: pushq %r14
2148.457:010c:0134:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC5AD9D rsp 000000000E15E870
2148.457:010c:0130:trace:seh:dump_unwind_info **** func 5ad50-5b496
2148.457:010c:0140:trace:seh:call_vectored_handlers calling handler at 000000007B00C690 code=406d1388 flags=0
2148.457:010c:0138:trace:seh:dump_unwind_info     0x11: subq $0xc8,%rsp
2148.457:010c:012c:trace:seh:dump_unwind_info     0x2: pushq %r15
2148.457:010c:0134:trace:seh:dump_unwind_info **** func 5ad50-5b496
2148.457:010c:0130:trace:seh:dump_unwind_info unwind info at 000000007BC839B4 flags 0 prolog 0x13 bytes function 000000007BC5AD50-000000007BC5B496
2148.457:010c:0140:trace:seh:call_vectored_handlers handler at 000000007B00C690 returned 0
2148.457:010c:0138:trace:seh:dump_unwind_info     0xa: pushq %rsi
2148.457:010c:012c:trace:seh:RtlVirtualUnwind type 2 rip 00000001811B8141 rsp 000000000D66EF00
2148.457:010c:0134:trace:seh:dump_unwind_info unwind info at 000000007BC839B4 flags 0 prolog 0x13 bytes function 000000007BC5AD50-000000007BC5B496
2148.457:010c:0130:trace:seh:dump_unwind_info     0x13: subq $0x648,%rsp
2148.457:010c:0140:trace:seh:RtlVirtualUnwind type 1 rip 000000007B01239E rsp 000000001039FC00
2148.457:010c:0138:trace:seh:dump_unwind_info     0x9: pushq %rdi
2148.457:010c:012c:trace:seh:dump_unwind_info **** func 11b802c-11b8237
2148.457:010c:0134:trace:seh:dump_unwind_info     0x13: subq $0x648,%rsp
2148.457:010c:0130:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0140:trace:seh:dump_unwind_info **** func 12350-123d7
2148.457:010c:0138:trace:seh:RtlVirtualUnwind type 1 rip 000000018087340A rsp 000000000E26FCE0
2148.457:010c:012c:trace:seh:dump_unwind_info unwind info at 0000000181426CF4 flags 0 prolog 0x1c bytes function 00000001811B802C-00000001811B8237
2148.457:010c:0134:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0130:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0140:trace:seh:dump_unwind_info unwind info at 000000007B0A6480 flags 0 prolog 0x11 bytes function 000000007B012350-000000007B0123D7
2148.457:010c:0138:trace:seh:dump_unwind_info **** func 8733c0-873411
2148.457:010c:012c:trace:seh:dump_unwind_info     0x1c: movq %rsi,0x80(%rsp)
2148.457:010c:0134:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0130:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0140:trace:seh:dump_unwind_info     0x11: subq $0xc8,%rsp
2148.457:010c:0138:trace:seh:dump_unwind_info unwind info at 000000018148511C flags 1 prolog 0x4 bytes function 00000001808733C0-0000000180873411
2148.457:010c:012c:trace:seh:dump_unwind_info     0x1c: movq %rbp,0x78(%rsp)
2148.457:010c:0134:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0130:trace:seh:dump_unwind_info     0x9: pushq %rbp
2148.457:010c:0140:trace:seh:dump_unwind_info     0xa: pushq %rsi
2148.457:010c:0138:trace:seh:dump_unwind_info     0x4: subq $0x48,%rsp
2148.457:010c:012c:trace:seh:dump_unwind_info     0x1c: movq %rbx,0x70(%rsp)
2148.457:010c:0134:trace:seh:dump_unwind_info     0x9: pushq %rbp
2148.457:010c:0130:trace:seh:dump_unwind_info     0x8: pushq %r12
2148.457:010c:0140:trace:seh:dump_unwind_info     0x9: pushq %rdi
2148.457:010c:0138:trace:seh:dump_unwind_info     handler 00000001811B802C data at 0000000181485128
2148.457:010c:012c:trace:seh:dump_unwind_info     0x1c: subq $0x40,%rsp
2148.457:010c:0134:trace:seh:dump_unwind_info     0x8: pushq %r12
2148.457:010c:0130:trace:seh:dump_unwind_info     0x6: pushq %r13
2148.457:010c:0134:trace:seh:dump_unwind_info     0x6: pushq %r13
2148.457:010c:0140:trace:seh:RtlVirtualUnwind type 1 rip 000000018087340A rsp 000000001039FCE0
2148.457:010c:0138:trace:seh:call_handler calling handler 00000001811B802C (rec=000000000E26FC20, frame=000000000E26FCE0 context=000000000E26F140, dispatch=000000000E26F010)
2148.457:010c:012c:trace:seh:dump_unwind_info     0x18: pushq %r15
2148.457:010c:0130:trace:seh:dump_unwind_info     0x4: pushq %r14
2148.457:010c:0134:trace:seh:dump_unwind_info     0x4: pushq %r14
2148.457:010c:0140:trace:seh:dump_unwind_info **** func 8733c0-873411
2148.457:010c:0138:trace:seh:RtlUnwindEx code=406d1388 flags=2 end_frame=000000000E26FCE0 target_ip=000000018087340C rip=000000007bc5ad9d
2148.457:010c:012c:trace:seh:dump_unwind_info     0x16: pushq %r14
2148.457:010c:0130:trace:seh:dump_unwind_info     0x2: pushq %r15
2148.457:010c:0134:trace:seh:dump_unwind_info     0x2: pushq %r15
2148.457:010c:0140:trace:seh:dump_unwind_info unwind info at 000000018148511C flags 1 prolog 0x4 bytes function 00000001808733C0-0000000180873411
2148.457:010c:0138:trace:seh:RtlUnwindEx  info[0]=0000000000001000
2148.457:010c:012c:trace:seh:dump_unwind_info     0x14: pushq %r13
2148.457:010c:0130:trace:seh:RtlVirtualUnwind type 2 rip 00000001811B8141 rsp 000000000D77EF00
2148.457:010c:0134:trace:seh:RtlVirtualUnwind type 2 rip 00000001811B8141 rsp 000000000E15EF00
2148.457:010c:0140:trace:seh:dump_unwind_info     0x4: subq $0x48,%rsp
2148.457:010c:0138:trace:seh:RtlUnwindEx  info[1]=000000000169de10
2148.457:010c:012c:trace:seh:dump_unwind_info     0x12: pushq %r12
2148.457:010c:0130:trace:seh:dump_unwind_info **** func 11b802c-11b8237
2148.457:010c:0134:trace:seh:dump_unwind_info **** func 11b802c-11b8237
2148.457:010c:0140:trace:seh:dump_unwind_info     handler 00000001811B802C data at 0000000181485128
2148.457:010c:0138:trace:seh:RtlUnwindEx  info[2]=0000000000000138
2148.457:010c:012c:trace:seh:dump_unwind_info     0x10: pushq %rdi
2148.457:010c:0130:trace:seh:dump_unwind_info unwind info at 0000000181426CF4 flags 0 prolog 0x1c bytes function 00000001811B802C-00000001811B8237
2148.457:010c:0134:trace:seh:dump_unwind_info unwind info at 0000000181426CF4 flags 0 prolog 0x1c bytes function 00000001811B802C-00000001811B8237
2148.457:010c:0140:trace:seh:call_handler calling handler 00000001811B802C (rec=000000001039FC20, frame=000000001039FCE0 context=000000001039F140, dispatch=000000001039F010)
2148.457:010c:0138:trace:seh:RtlUnwindEx  rax=000000003fe70000 rbx=000000000e26fea0 rcx=000000000e26f140 rdx=000000008087340c
2148.457:010c:012c:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC58264 rsp 000000000D66EF70
2148.457:010c:0130:trace:seh:dump_unwind_info     0x1c: movq %rsi,0x80(%rsp)
2148.457:010c:0134:trace:seh:dump_unwind_info     0x1c: movq %rsi,0x80(%rsp)
2148.457:010c:0140:trace:seh:RtlUnwindEx code=406d1388 flags=2 end_frame=000000001039FCE0 target_ip=000000018087340C rip=000000007bc5ad9d
2148.457:010c:0138:trace:seh:RtlUnwindEx  rsi=000000000e26e9e0 rdi=0000000000000000 rbp=000000000e26fc20 rsp=000000000e26e870
2148.457:010c:012c:trace:seh:dump_unwind_info **** func 5825c-5826a
2148.457:010c:0130:trace:seh:dump_unwind_info     0x1c: movq %rbp,0x78(%rsp)
2148.457:010c:0134:trace:seh:dump_unwind_info     0x1c: movq %rbp,0x78(%rsp)
2148.457:010c:0140:trace:seh:RtlUnwindEx  info[0]=0000000000001000
2148.457:010c:0138:trace:seh:RtlUnwindEx   r8=000000000e26fc20  r9=00000000406d1388 r10=000000000e26ec02 r11=0000000000000293
2148.457:010c:012c:trace:seh:dump_unwind_info unwind info at 000000007BC83848 flags 1 prolog 0x0 bytes function 000000007BC5825C-000000007BC5826A
2148.457:010c:0130:trace:seh:dump_unwind_info     0x1c: movq %rbx,0x70(%rsp)
2148.457:010c:0134:trace:seh:dump_unwind_info     0x1c: movq %rbx,0x70(%rsp)
2148.457:010c:0140:trace:seh:RtlUnwindEx  info[1]=000000000169dec0
2148.457:010c:0138:trace:seh:RtlUnwindEx  r12=000000000e26fc20 r13=000000000e26f140 r14=000000000e26fce0 r15=000000000e26f010
2148.457:010c:012c:trace:seh:dump_unwind_info     0x4: subq $0x28,%rsp
2148.457:010c:0130:trace:seh:dump_unwind_info     0x1c: subq $0x40,%rsp
2148.457:010c:0134:trace:seh:dump_unwind_info     0x1c: subq $0x40,%rsp
2148.457:010c:0140:trace:seh:RtlUnwindEx  info[2]=0000000000000140
2148.457:010c:0138:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC5AD9D rsp 000000000E26E870
2148.457:010c:012c:trace:seh:dump_unwind_info     handler 000000007BC58A20 data at 000000007BC83854
2148.457:010c:0130:trace:seh:dump_unwind_info     0x18: pushq %r15
2148.457:010c:0134:trace:seh:dump_unwind_info     0x18: pushq %r15
2148.457:010c:0140:trace:seh:RtlUnwindEx  rax=000000003fe90000 rbx=000000001039fea0 rcx=000000001039f140 rdx=000000008087340c
2148.457:010c:0138:trace:seh:dump_unwind_info **** func 5ad50-5b496
2148.457:010c:012c:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC59F91 rsp 000000000D66EFA0
2148.457:010c:0130:trace:seh:dump_unwind_info     0x16: pushq %r14
2148.457:010c:0134:trace:seh:dump_unwind_info     0x16: pushq %r14
2148.457:010c:0140:trace:seh:RtlUnwindEx  rsi=000000001039e9e0 rdi=0000000000000000 rbp=000000001039fc20 rsp=000000001039e870
2148.457:010c:0138:trace:seh:dump_unwind_info unwind info at 000000007BC839B4 flags 0 prolog 0x13 bytes function 000000007BC5AD50-000000007BC5B496
2148.457:010c:012c:trace:seh:dump_unwind_info **** func 59ea0-5a3b1
2148.457:010c:0130:trace:seh:dump_unwind_info     0x14: pushq %r13
2148.457:010c:0134:trace:seh:dump_unwind_info     0x14: pushq %r13
2148.457:010c:0140:trace:seh:RtlUnwindEx   r8=000000001039fc20  r9=00000000406d1388 r10=000000001039ec02 r11=0000000000000293
2148.457:010c:0138:trace:seh:dump_unwind_info     0x13: subq $0x648,%rsp
2148.457:010c:012c:trace:seh:dump_unwind_info unwind info at 000000007BC8395C flags 0 prolog 0x13 bytes function 000000007BC59EA0-000000007BC5A3B1
2148.457:010c:0130:trace:seh:dump_unwind_info     0x12: pushq %r12
2148.457:010c:0134:trace:seh:dump_unwind_info     0x12: pushq %r12
2148.457:010c:0140:trace:seh:RtlUnwindEx  r12=000000001039fc20 r13=000000001039f140 r14=000000001039fce0 r15=000000001039f010
2148.457:010c:0138:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:012c:trace:seh:dump_unwind_info     0x13: subq $0x678,%rsp
2148.457:010c:0130:trace:seh:dump_unwind_info     0x10: pushq %rdi
2148.457:010c:0134:trace:seh:dump_unwind_info     0x10: pushq %rdi
2148.457:010c:0140:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC5AD9D rsp 000000001039E870
2148.457:010c:0138:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:012c:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0130:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC58264 rsp 000000000D77EF70
2148.457:010c:0134:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC58264 rsp 000000000E15EF70
2148.457:010c:0140:trace:seh:dump_unwind_info **** func 5ad50-5b496
2148.457:010c:0138:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:012c:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0130:trace:seh:dump_unwind_info **** func 5825c-5826a
2148.457:010c:0134:trace:seh:dump_unwind_info **** func 5825c-5826a
2148.457:010c:0140:trace:seh:dump_unwind_info unwind info at 000000007BC839B4 flags 0 prolog 0x13 bytes function 000000007BC5AD50-000000007BC5B496
2148.457:010c:0138:trace:seh:dump_unwind_info     0x9: pushq %rbp
2148.457:010c:012c:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0130:trace:seh:dump_unwind_info unwind info at 000000007BC83848 flags 1 prolog 0x0 bytes function 000000007BC5825C-000000007BC5826A
2148.457:010c:0134:trace:seh:dump_unwind_info unwind info at 000000007BC83848 flags 1 prolog 0x0 bytes function 000000007BC5825C-000000007BC5826A
2148.457:010c:0140:trace:seh:dump_unwind_info     0x13: subq $0x648,%rsp
2148.457:010c:0138:trace:seh:dump_unwind_info     0x8: pushq %r12
2148.457:010c:012c:trace:seh:dump_unwind_info     0x9: pushq %rbp
2148.457:010c:0130:trace:seh:dump_unwind_info     0x4: subq $0x28,%rsp
2148.457:010c:0134:trace:seh:dump_unwind_info     0x4: subq $0x28,%rsp
2148.457:010c:0140:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0138:trace:seh:dump_unwind_info     0x6: pushq %r13
2148.457:010c:012c:trace:seh:dump_unwind_info     0x8: pushq %r12
2148.457:010c:0130:trace:seh:dump_unwind_info     handler 000000007BC58A20 data at 000000007BC83854
2148.457:010c:0134:trace:seh:dump_unwind_info     handler 000000007BC58A20 data at 000000007BC83854
2148.457:010c:0140:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0138:trace:seh:dump_unwind_info     0x4: pushq %r14
2148.457:010c:012c:trace:seh:dump_unwind_info     0x6: pushq %r13
2148.457:010c:0130:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC59F91 rsp 000000000D77EFA0
2148.457:010c:0134:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC59F91 rsp 000000000E15EFA0
2148.457:010c:0140:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0138:trace:seh:dump_unwind_info     0x2: pushq %r15
2148.457:010c:012c:trace:seh:dump_unwind_info     0x4: pushq %r14
2148.457:010c:0130:trace:seh:dump_unwind_info **** func 59ea0-5a3b1
2148.457:010c:0134:trace:seh:dump_unwind_info **** func 59ea0-5a3b1
2148.457:010c:0140:trace:seh:dump_unwind_info     0x9: pushq %rbp
2148.457:010c:0138:trace:seh:RtlVirtualUnwind type 2 rip 00000001811B8141 rsp 000000000E26EF00
2148.457:010c:012c:trace:seh:dump_unwind_info     0x2: pushq %r15
2148.457:010c:0130:trace:seh:dump_unwind_info unwind info at 000000007BC8395C flags 0 prolog 0x13 bytes function 000000007BC59EA0-000000007BC5A3B1
2148.457:010c:0134:trace:seh:dump_unwind_info unwind info at 000000007BC8395C flags 0 prolog 0x13 bytes function 000000007BC59EA0-000000007BC5A3B1
2148.457:010c:0140:trace:seh:dump_unwind_info     0x8: pushq %r12
2148.457:010c:0138:trace:seh:dump_unwind_info **** func 11b802c-11b8237
2148.457:010c:012c:trace:seh:RtlVirtualUnwind type 2 rip 000000007BC5A6C7 rsp 000000000D66F660
2148.457:010c:0130:trace:seh:dump_unwind_info     0x13: subq $0x678,%rsp
2148.457:010c:0134:trace:seh:dump_unwind_info     0x13: subq $0x678,%rsp
2148.457:010c:0140:trace:seh:dump_unwind_info     0x6: pushq %r13
2148.457:010c:0138:trace:seh:dump_unwind_info unwind info at 0000000181426CF4 flags 0 prolog 0x1c bytes function 00000001811B802C-00000001811B8237
2148.457:010c:012c:trace:seh:dump_unwind_info **** func 5a3c0-5a8cf
2148.457:010c:0130:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0134:trace:seh:dump_unwind_info     0xc: pushq %rbx
2148.457:010c:0140:trace:seh:dump_unwind_info     0x4: pushq %r14
2148.457:010c:0138:trace:seh:dump_unwind_info     0x1c: movq %rsi,0x80(%rsp)
2148.457:010c:012c:trace:seh:dump_unwind_info unwind info at 000000007BC83974 flags 0 prolog 0x10 bytes function 000000007BC5A3C0-000000007BC5A8CF
2148.457:010c:0130:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0134:trace:seh:dump_unwind_info     0xb: pushq %rsi
2148.457:010c:0140:trace:seh:dump_unwind_info     0x2: pushq %r15
2148.457:010c:0138:trace:seh:dump_unwind_info     0x1c: movq %rbp,0x78(%rsp)
2148.457:010c:012c:trace:seh:dump_unwind_info     0x10: subq $0x58,%rsp
2148.457:010c:0130:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0134:trace:seh:dump_unwind_info     0xa: pushq %rdi
2148.457:010c:0140:trace:seh:RtlVirtualUnwind type 2 rip 00000001811B8141 rsp 000000001039EF00
2148.457:010c:0138:trace:seh:dump_unwind_info     0x1c: movq %rbx,0x70(%rsp)
2148.457:010c:012c:trace:seh:dump_unwind_info     0xc: pushq %rbx
